timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz]
2023/04/15 11:58:37.235, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.60 W, 55, 1860 MHz
2023/04/15 11:58:38.237, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.79 W, 55, 1860 MHz
2023/04/15 11:58:39.239, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.68 W, 55, 1860 MHz
2023/04/15 11:58:40.242, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.44 W, 55, 1860 MHz
2023/04/15 11:58:41.244, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.47 W, 55, 1860 MHz
2023/04/15 11:58:42.246, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.36 W, 55, 1860 MHz
2023/04/15 11:58:43.247, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.29 W, 55, 1860 MHz
2023/04/15 11:58:44.249, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.05 W, 55, 1860 MHz
2023/04/15 11:58:45.252, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.26 W, 55, 1860 MHz
2023/04/15 11:58:46.254, 4 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.41 W, 55, 1860 MHz
2023/04/15 11:58:47.256, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.17 W, 55, 1860 MHz
2023/04/15 11:58:48.258, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.26 W, 56, 1860 MHz
2023/04/15 11:58:49.266, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.40 W, 55, 1860 MHz
2023/04/15 11:58:50.268, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.03 W, 55, 1860 MHz
2023/04/15 11:58:51.270, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.12 W, 55, 1860 MHz
2023/04/15 11:58:52.272, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.10 W, 55, 1860 MHz
2023/04/15 11:58:53.274, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.09 W, 55, 1860 MHz
2023/04/15 11:58:54.276, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.46 W, 56, 1860 MHz
2023/04/15 11:58:55.279, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.01 W, 55, 1860 MHz
2023/04/15 11:58:56.281, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.01 W, 55, 1860 MHz
2023/04/15 11:58:57.283, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.10 W, 55, 1860 MHz
2023/04/15 11:58:58.285, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.85 W, 55, 1860 MHz
2023/04/15 11:58:59.288, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.89 W, 55, 1860 MHz
2023/04/15 11:59:00.290, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.10 W, 55, 1860 MHz
2023/04/15 11:59:01.292, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.13 W, 55, 1860 MHz
2023/04/15 11:59:02.295, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.42 W, 55, 1860 MHz
2023/04/15 11:59:03.297, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.20 W, 55, 1860 MHz
2023/04/15 11:59:04.299, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.81 W, 56, 1860 MHz
2023/04/15 11:59:05.302, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.01 W, 55, 1860 MHz
2023/04/15 11:59:06.304, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.19 W, 55, 1860 MHz
2023/04/15 11:59:07.306, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.53 W, 55, 1860 MHz
2023/04/15 11:59:08.308, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 141.88 W, 56, 1860 MHz
2023/04/15 11:59:09.311, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.96 W, 56, 1860 MHz
2023/04/15 11:59:10.313, 15 %, 5 %, 24576 MiB, 23327 MiB, 940 MiB, 145.79 W, 56, 1860 MHz
2023/04/15 11:59:11.314, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.76 W, 55, 1860 MHz
2023/04/15 11:59:12.316, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.16 W, 55, 1860 MHz
2023/04/15 11:59:13.317, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.07 W, 55, 1860 MHz
2023/04/15 11:59:14.319, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.21 W, 55, 1860 MHz
2023/04/15 11:59:15.320, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.22 W, 55, 1860 MHz
2023/04/15 11:59:16.321, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.38 W, 55, 1860 MHz
2023/04/15 11:59:17.323, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.03 W, 55, 1860 MHz
2023/04/15 11:59:18.324, 2 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.10 W, 55, 1860 MHz
2023/04/15 11:59:19.325, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.35 W, 55, 1860 MHz
2023/04/15 11:59:20.327, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.33 W, 55, 1860 MHz
2023/04/15 11:59:21.329, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.42 W, 55, 1860 MHz
2023/04/15 11:59:22.331, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.41 W, 55, 1860 MHz
2023/04/15 11:59:23.332, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.56 W, 55, 1860 MHz
2023/04/15 11:59:24.334, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.61 W, 55, 1860 MHz
2023/04/15 11:59:25.335, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 125.80 W, 55, 1860 MHz
2023/04/15 11:59:26.337, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 125.20 W, 55, 1860 MHz
2023/04/15 11:59:27.338, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.72 W, 55, 1860 MHz
2023/04/15 11:59:28.339, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.65 W, 55, 1860 MHz
2023/04/15 11:59:29.341, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.52 W, 55, 1860 MHz
2023/04/15 11:59:30.342, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.40 W, 55, 1860 MHz
2023/04/15 11:59:31.344, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.31 W, 55, 1860 MHz
2023/04/15 11:59:32.345, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.42 W, 55, 1860 MHz
2023/04/15 11:59:33.346, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.55 W, 55, 1860 MHz
2023/04/15 11:59:34.348, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.46 W, 55, 1860 MHz
2023/04/15 11:59:35.349, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 125.42 W, 55, 1860 MHz
2023/04/15 11:59:36.351, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.70 W, 55, 1860 MHz
2023/04/15 11:59:37.352, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.93 W, 55, 1860 MHz
2023/04/15 11:59:38.354, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.21 W, 55, 1860 MHz
2023/04/15 11:59:39.355, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.21 W, 55, 1860 MHz
2023/04/15 11:59:40.357, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.28 W, 55, 1860 MHz
2023/04/15 11:59:41.358, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.63 W, 55, 1860 MHz
2023/04/15 11:59:42.360, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.18 W, 55, 1860 MHz
2023/04/15 11:59:43.362, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.44 W, 55, 1860 MHz
2023/04/15 11:59:44.364, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.81 W, 55, 1860 MHz
2023/04/15 11:59:45.366, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.32 W, 55, 1860 MHz
2023/04/15 11:59:46.367, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.48 W, 55, 1860 MHz
2023/04/15 11:59:47.369, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.64 W, 55, 1860 MHz
2023/04/15 11:59:48.370, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.47 W, 55, 1860 MHz
2023/04/15 11:59:49.372, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.85 W, 55, 1860 MHz
2023/04/15 11:59:50.374, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.54 W, 55, 1860 MHz
2023/04/15 11:59:51.375, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.56 W, 55, 1860 MHz
2023/04/15 11:59:52.377, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.57 W, 55, 1860 MHz
2023/04/15 11:59:53.379, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.40 W, 55, 1860 MHz
2023/04/15 11:59:54.381, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.44 W, 55, 1860 MHz
2023/04/15 11:59:55.383, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.25 W, 55, 1860 MHz
2023/04/15 11:59:56.384, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.99 W, 55, 1860 MHz
2023/04/15 11:59:57.386, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.82 W, 55, 1860 MHz
2023/04/15 11:59:58.388, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.04 W, 55, 1860 MHz
2023/04/15 11:59:59.389, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.29 W, 55, 1860 MHz
2023/04/15 12:00:00.391, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.44 W, 55, 1860 MHz
2023/04/15 12:00:01.393, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.52 W, 56, 1860 MHz
2023/04/15 12:00:02.395, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.26 W, 55, 1860 MHz
2023/04/15 12:00:03.397, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.93 W, 55, 1860 MHz
2023/04/15 12:00:04.399, 4 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.71 W, 55, 1860 MHz
2023/04/15 12:00:05.401, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.57 W, 55, 1860 MHz
2023/04/15 12:00:06.402, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.58 W, 55, 1860 MHz
2023/04/15 12:00:07.404, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.76 W, 55, 1860 MHz
2023/04/15 12:00:08.406, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.61 W, 55, 1860 MHz
2023/04/15 12:00:09.408, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.24 W, 55, 1860 MHz
2023/04/15 12:00:10.410, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.51 W, 55, 1860 MHz
2023/04/15 12:00:11.412, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.82 W, 55, 1860 MHz
2023/04/15 12:00:12.415, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.59 W, 55, 1860 MHz
2023/04/15 12:00:13.416, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.65 W, 55, 1860 MHz
2023/04/15 12:00:14.418, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.66 W, 55, 1860 MHz
2023/04/15 12:00:15.420, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.34 W, 55, 1860 MHz
2023/04/15 12:00:16.422, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.46 W, 55, 1860 MHz
2023/04/15 12:00:17.424, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.53 W, 55, 1860 MHz
2023/04/15 12:00:18.426, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.66 W, 55, 1860 MHz
2023/04/15 12:00:19.428, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.51 W, 55, 1860 MHz
2023/04/15 12:00:20.437, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.44 W, 55, 1860 MHz
2023/04/15 12:00:21.438, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.48 W, 55, 1860 MHz
2023/04/15 12:00:22.440, 13 %, 5 %, 24576 MiB, 23327 MiB, 940 MiB, 131.85 W, 56, 1860 MHz
2023/04/15 12:00:23.442, 18 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.91 W, 56, 1860 MHz
2023/04/15 12:00:24.444, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 147.52 W, 56, 1860 MHz
2023/04/15 12:00:25.446, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 139.59 W, 56, 1860 MHz
2023/04/15 12:00:26.449, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.60 W, 55, 1860 MHz
2023/04/15 12:00:27.451, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.85 W, 55, 1860 MHz
2023/04/15 12:00:28.453, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.74 W, 55, 1860 MHz
2023/04/15 12:00:29.455, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.85 W, 55, 1860 MHz
2023/04/15 12:00:30.457, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.50 W, 55, 1860 MHz
2023/04/15 12:00:31.459, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.85 W, 55, 1860 MHz
2023/04/15 12:00:32.461, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.54 W, 55, 1860 MHz
2023/04/15 12:00:33.463, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.94 W, 55, 1860 MHz
2023/04/15 12:00:34.465, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.66 W, 55, 1860 MHz
2023/04/15 12:00:35.468, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.84 W, 55, 1860 MHz
2023/04/15 12:00:36.470, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.80 W, 55, 1860 MHz
2023/04/15 12:00:37.472, 2 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.65 W, 55, 1860 MHz
2023/04/15 12:00:38.475, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.40 W, 55, 1860 MHz
2023/04/15 12:00:39.477, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.00 W, 55, 1860 MHz
2023/04/15 12:00:40.479, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 125.37 W, 55, 1860 MHz
2023/04/15 12:00:41.481, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.87 W, 55, 1860 MHz
2023/04/15 12:00:42.483, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.78 W, 55, 1860 MHz
2023/04/15 12:00:43.485, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.61 W, 55, 1860 MHz
2023/04/15 12:00:44.487, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.28 W, 55, 1860 MHz
2023/04/15 12:00:45.489, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.12 W, 55, 1860 MHz
2023/04/15 12:00:46.491, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.01 W, 55, 1860 MHz
2023/04/15 12:00:47.493, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.00 W, 55, 1860 MHz
2023/04/15 12:00:48.495, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.17 W, 55, 1860 MHz
2023/04/15 12:00:49.496, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.43 W, 55, 1860 MHz
2023/04/15 12:00:50.498, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.97 W, 55, 1860 MHz
2023/04/15 12:00:51.501, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.76 W, 55, 1860 MHz
2023/04/15 12:00:52.503, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.37 W, 55, 1860 MHz
2023/04/15 12:00:53.506, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.21 W, 55, 1860 MHz
2023/04/15 12:00:54.508, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.12 W, 55, 1860 MHz
2023/04/15 12:00:55.510, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.32 W, 55, 1860 MHz
2023/04/15 12:00:56.512, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.25 W, 55, 1860 MHz
2023/04/15 12:00:57.515, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.25 W, 55, 1860 MHz
2023/04/15 12:00:58.517, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.20 W, 55, 1860 MHz
2023/04/15 12:00:59.520, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.87 W, 55, 1860 MHz
2023/04/15 12:01:00.522, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.24 W, 56, 1860 MHz
2023/04/15 12:01:01.524, 4 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.32 W, 56, 1860 MHz
2023/04/15 12:01:02.527, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.28 W, 55, 1860 MHz
2023/04/15 12:01:03.529, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.24 W, 55, 1860 MHz
2023/04/15 12:01:04.531, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.22 W, 55, 1860 MHz
2023/04/15 12:01:05.534, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.26 W, 55, 1860 MHz
2023/04/15 12:01:06.537, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.81 W, 55, 1860 MHz
2023/04/15 12:01:07.538, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.65 W, 56, 1860 MHz
2023/04/15 12:01:08.539, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.07 W, 55, 1860 MHz
2023/04/15 12:01:09.541, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.94 W, 55, 1860 MHz
2023/04/15 12:01:10.542, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.64 W, 55, 1860 MHz
2023/04/15 12:01:11.544, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.04 W, 55, 1860 MHz
2023/04/15 12:01:12.545, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.00 W, 55, 1860 MHz
2023/04/15 12:01:13.546, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.34 W, 56, 1860 MHz
2023/04/15 12:01:14.548, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.00 W, 55, 1860 MHz
2023/04/15 12:01:15.549, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.77 W, 55, 1860 MHz
2023/04/15 12:01:16.551, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.69 W, 55, 1860 MHz
2023/04/15 12:01:17.553, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.98 W, 55, 1860 MHz
2023/04/15 12:01:18.555, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.16 W, 55, 1860 MHz
2023/04/15 12:01:19.556, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.77 W, 55, 1860 MHz
2023/04/15 12:01:20.558, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.61 W, 55, 1860 MHz
2023/04/15 12:01:21.559, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.93 W, 55, 1860 MHz
2023/04/15 12:01:22.561, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.76 W, 55, 1860 MHz
2023/04/15 12:01:23.562, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.56 W, 55, 1860 MHz
2023/04/15 12:01:24.564, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.65 W, 55, 1860 MHz
2023/04/15 12:01:25.565, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.91 W, 55, 1860 MHz
2023/04/15 12:01:26.567, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.27 W, 55, 1860 MHz
2023/04/15 12:01:27.569, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.91 W, 55, 1860 MHz
2023/04/15 12:01:28.571, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.94 W, 55, 1860 MHz
2023/04/15 12:01:29.572, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.91 W, 55, 1860 MHz
2023/04/15 12:01:30.574, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.70 W, 55, 1860 MHz
2023/04/15 12:01:31.575, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.89 W, 55, 1860 MHz
2023/04/15 12:01:32.577, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.33 W, 55, 1860 MHz
2023/04/15 12:01:33.578, 4 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.58 W, 55, 1860 MHz
2023/04/15 12:01:34.580, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.62 W, 55, 1860 MHz
2023/04/15 12:01:35.582, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.68 W, 55, 1860 MHz
2023/04/15 12:01:36.583, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.77 W, 56, 1860 MHz
2023/04/15 12:01:37.585, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 137.81 W, 56, 1860 MHz
2023/04/15 12:01:38.587, 20 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.70 W, 56, 1860 MHz
2023/04/15 12:01:39.589, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.32 W, 57, 1860 MHz
2023/04/15 12:01:40.591, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 132.36 W, 55, 1860 MHz
2023/04/15 12:01:41.592, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.24 W, 55, 1860 MHz
2023/04/15 12:01:42.594, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.21 W, 55, 1860 MHz
2023/04/15 12:01:43.596, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.20 W, 55, 1860 MHz
2023/04/15 12:01:44.597, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.07 W, 55, 1860 MHz
2023/04/15 12:01:45.599, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 126.89 W, 55, 1860 MHz
2023/04/15 12:01:46.601, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.55 W, 55, 1860 MHz
2023/04/15 12:01:47.606, 2 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 126.88 W, 55, 1860 MHz
2023/04/15 12:01:48.607, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.89 W, 55, 1860 MHz
2023/04/15 12:01:49.609, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.79 W, 55, 1860 MHz
2023/04/15 12:01:50.611, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.82 W, 55, 1860 MHz
2023/04/15 12:01:51.612, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.97 W, 55, 1860 MHz
2023/04/15 12:01:52.614, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.25 W, 55, 1860 MHz
2023/04/15 12:01:53.616, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.12 W, 55, 1860 MHz
2023/04/15 12:01:54.618, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 125.44 W, 55, 1860 MHz
2023/04/15 12:01:55.620, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.43 W, 55, 1860 MHz
2023/04/15 12:01:56.622, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.00 W, 55, 1860 MHz
2023/04/15 12:01:57.623, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.96 W, 55, 1860 MHz
2023/04/15 12:01:58.625, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.85 W, 55, 1860 MHz
2023/04/15 12:01:59.627, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.91 W, 55, 1860 MHz
2023/04/15 12:02:00.628, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.08 W, 55, 1860 MHz
2023/04/15 12:02:01.630, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.07 W, 55, 1860 MHz
2023/04/15 12:02:02.632, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.87 W, 55, 1860 MHz
2023/04/15 12:02:03.633, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.86 W, 55, 1860 MHz
2023/04/15 12:02:04.635, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 124.68 W, 55, 1860 MHz
2023/04/15 12:02:05.638, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.17 W, 55, 1860 MHz
2023/04/15 12:02:06.639, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.87 W, 55, 1860 MHz
