System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
18:59:24.478, 1199.821, 4.830, 3.870, 0.880, 0.122, 1519, 3162, 230, 41, 45, 52, 38, 26.862, 19.560, 34.146, 37.000
18:59:25.461, 1200.803, 4.830, 3.894, 0.912, 0.096, 1544, 3160, 199, 41, 45, 52, 38, 30.964, 27.157, 34.772, 37.000
18:59:26.526, 1201.869, 5.368, 4.478, 0.616, 0.080, 1409, 3139, 179, 40, 45, 52, 38, 37.028, 36.557, 37.500, 33.000
18:59:27.490, 1202.832, 8.052, 4.154, 1.134, 0.090, 1645, 3133, 151, 40, 45, 51, 38, 40.052, 36.598, 43.523, 25.000
18:59:28.456, 1203.798, 7.516, 4.120, 1.110, 0.090, 1561, 3159, 154, 40, 45, 51, 34, 32.221, 24.936, 39.487, 31.000
18:59:29.508, 1204.850, 9.126, 4.038, 1.126, 0.092, 1194, 3164, 178, 40, 45, 51, 34, 32.611, 26.265, 38.942, 26.000
18:59:30.468, 1205.810, 8.588, 4.176, 1.124, 0.110, 1624, 3156, 190, 41, 46, 51, 34, 33.935, 27.249, 40.674, 32.000
18:59:31.526, 1206.868, 6.978, 4.024, 1.072, 0.104, 1491, 3148, 168, 42, 45, 48, 34, 31.338, 24.292, 38.318, 27.000
18:59:32.465, 1207.808, 8.588, 4.056, 1.152, 0.096, 1205, 3164, 182, 42, 45, 48, 30, 33.878, 28.455, 39.344, 30.000
18:59:33.515, 1208.858, 8.320, 4.138, 1.132, 0.102, 1239, 3154, 186, 42, 45, 48, 30, 33.294, 26.588, 40.000, 30.000
18:59:34.454, 1209.797, 8.588, 4.164, 1.152, 0.088, 1209, 3157, 164, 41, 44, 48, 30, 33.467, 28.418, 38.503, 29.000
18:59:35.501, 1210.844, 9.662, 4.276, 1.158, 0.090, 1287, 3157, 172, 40, 44, 49, 30, 32.019, 24.880, 39.141, 25.000
18:59:36.480, 1211.823, 9.932, 4.250, 1.180, 0.098, 1421, 3153, 170, 40, 44, 49, 30, 33.632, 26.531, 40.769, 31.000
18:59:37.480, 1212.822, 8.588, 4.118, 1.150, 0.110, 1201, 3165, 195, 40, 44, 49, 30, 34.722, 30.982, 38.481, 30.000
18:59:38.490, 1213.832, 8.052, 4.122, 1.132, 0.090, 1511, 3158, 160, 40, 44, 49, 30, 33.538, 27.586, 39.461, 28.000
18:59:39.473, 1214.815, 9.662, 4.108, 1.142, 0.078, 1232, 3163, 160, 40, 43, 48, 30, 33.716, 28.389, 39.031, 25.000
18:59:40.524, 1215.866, 8.858, 4.322, 1.168, 0.096, 1293, 3143, 187, 40, 43, 48, 30, 34.235, 29.009, 39.437, 32.000
18:59:41.457, 1216.799, 9.126, 4.318, 1.168, 0.086, 1578, 3154, 166, 40, 43, 48, 30, 31.452, 23.797, 39.189, 30.000
18:59:42.503, 1217.846, 8.858, 4.248, 1.164, 0.100, 1572, 3152, 174, 40, 45, 48, 30, 33.373, 26.603, 40.143, 31.000
18:59:43.487, 1218.829, 9.126, 4.188, 1.154, 0.092, 1323, 3160, 178, 40, 45, 49, 30, 37.325, 36.224, 38.422, 27.000
18:59:44.469, 1219.811, 8.858, 4.148, 1.142, 0.112, 1632, 3153, 193, 40, 45, 49, 30, 33.461, 26.531, 40.355, 30.000
18:59:45.518, 1220.861, 8.320, 4.068, 1.136, 0.106, 1257, 3111, 173, 40, 45, 49, 30, 34.561, 29.147, 40.000, 29.000
18:59:46.465, 1221.807, 9.394, 4.234, 1.202, 0.090, 1191, 3153, 173, 42, 45, 49, 30, 36.085, 32.533, 39.628, 26.000
18:59:47.504, 1222.847, 9.932, 4.084, 1.152, 0.096, 1208, 3160, 179, 42, 45, 52, 30, 32.371, 26.988, 37.740, 30.000
18:59:48.467, 1223.809, 8.588, 4.086, 1.120, 0.098, 1464, 3161, 173, 42, 45, 52, 30, 31.723, 25.326, 38.120, 27.000
18:59:49.526, 1224.869, 9.394, 4.206, 1.174, 0.090, 1213, 3157, 172, 42, 45, 52, 30, 36.278, 32.629, 39.953, 32.000
18:59:50.454, 1225.797, 9.932, 4.220, 1.180, 0.088, 1524, 3162, 151, 42, 45, 52, 30, 31.861, 24.665, 39.037, 28.000
18:59:51.509, 1226.852, 8.858, 4.184, 1.152, 0.108, 1285, 3152, 193, 41, 45, 54, 30, 32.896, 26.492, 39.286, 29.000
18:59:52.466, 1227.808, 9.932, 4.146, 1.156, 0.098, 1554, 3166, 181, 41, 45, 54, 30, 32.425, 25.581, 39.323, 34.000
18:59:53.517, 1228.860, 10.200, 4.204, 1.186, 0.092, 1266, 3163, 168, 41, 45, 54, 30, 32.857, 27.924, 37.767, 29.000
18:59:54.461, 1229.803, 10.200, 4.196, 1.156, 0.092, 1617, 3162, 159, 41, 45, 54, 30, 32.368, 24.672, 40.106, 29.000
18:59:55.506, 1230.849, 9.662, 4.262, 1.146, 0.100, 1209, 3153, 173, 40, 45, 56, 30, 32.403, 25.304, 39.467, 28.000
18:59:56.471, 1231.814, 8.858, 4.184, 1.144, 0.096, 1347, 3158, 181, 40, 45, 56, 38, 36.434, 33.247, 39.637, 29.000
18:59:57.534, 1232.877, 8.858, 4.126, 1.144, 0.108, 1510, 3147, 188, 40, 45, 56, 38, 31.797, 25.178, 38.353, 30.000
18:59:58.472, 1233.814, 8.858, 4.170, 1.162, 0.074, 1239, 3167, 156, 40, 45, 56, 38, 35.837, 31.316, 40.369, 31.000
18:59:59.527, 1234.869, 8.052, 4.172, 1.158, 0.088, 1235, 3156, 192, 41, 44, 52, 38, 33.254, 27.725, 38.810, 30.000
19:00:00.477, 1235.819, 8.588, 4.140, 1.176, 0.104, 1455, 3165, 178, 41, 44, 52, 30, 34.387, 29.101, 39.633, 28.000
19:00:01.498, 1236.841, 9.662, 4.134, 1.180, 0.104, 1303, 3152, 208, 41, 44, 52, 30, 42.450, 45.161, 39.753, 34.000
19:00:02.480, 1237.822, 9.126, 4.168, 1.186, 0.090, 1203, 3161, 168, 41, 44, 52, 30, 35.309, 31.156, 39.494, 30.000
19:00:03.467, 1238.810, 9.932, 4.194, 1.168, 0.092, 1485, 3162, 169, 41, 44, 49, 30, 34.761, 29.798, 39.698, 33.000
19:00:04.525, 1239.867, 9.394, 4.184, 1.170, 0.092, 1567, 3159, 165, 41, 44, 49, 30, 31.818, 24.009, 39.627, 33.000
19:00:05.477, 1240.819, 9.394, 4.240, 1.152, 0.098, 1280, 3158, 167, 41, 44, 49, 30, 34.677, 29.679, 39.730, 31.000
19:00:06.464, 1241.807, 9.126, 4.254, 1.178, 0.106, 1603, 3150, 192, 41, 45, 49, 30, 33.875, 27.889, 39.801, 31.000
19:00:07.510, 1242.853, 7.784, 3.880, 1.060, 0.098, 1275, 3123, 170, 41, 46, 52, 30, 33.094, 28.708, 37.500, 28.000
19:00:08.483, 1243.825, 9.126, 4.158, 1.140, 0.084, 1579, 3163, 163, 41, 46, 52, 30, 32.179, 25.193, 39.130, 26.000
19:00:09.462, 1244.804, 8.320, 4.088, 1.118, 0.088, 1308, 3158, 177, 41, 46, 52, 30, 34.531, 29.668, 39.433, 25.000
19:00:10.526, 1245.869, 8.858, 4.100, 1.136, 0.114, 1238, 3153, 202, 41, 45, 52, 30, 35.891, 33.175, 38.588, 33.000
19:00:11.476, 1246.819, 7.516, 4.014, 1.118, 0.090, 1224, 3170, 162, 40, 45, 52, 30, 34.166, 30.366, 37.995, 30.000
19:00:12.477, 1247.819, 8.588, 4.144, 1.156, 0.096, 1429, 3154, 177, 40, 45, 52, 30, 32.147, 24.936, 39.340, 35.000
19:00:13.470, 1248.812, 8.588, 4.136, 1.156, 0.092, 1224, 3159, 167, 40, 45, 52, 30, 34.037, 28.465, 39.651, 28.000
19:00:14.532, 1249.874, 9.126, 4.140, 1.134, 0.104, 1248, 3160, 189, 40, 45, 52, 30, 33.920, 28.235, 39.578, 30.000
19:00:15.485, 1250.827, 9.126, 4.172, 1.178, 0.102, 1227, 3162, 177, 41, 45, 53, 30, 33.421, 28.571, 38.259, 26.000
19:00:16.482, 1251.824, 8.858, 4.084, 1.126, 0.106, 1556, 3092, 181, 41, 45, 53, 30, 37.687, 34.328, 41.045, 29.000
19:00:17.475, 1252.817, 8.588, 4.264, 1.178, 0.098, 1329, 3143, 178, 41, 45, 53, 30, 36.111, 32.997, 39.241, 30.000
19:00:18.489, 1253.831, 9.394, 4.106, 1.146, 0.082, 1176, 3165, 153, 40, 45, 53, 30, 33.742, 29.238, 38.235, 31.000
19:00:19.475, 1254.817, 8.588, 4.066, 1.128, 0.096, 1253, 3166, 177, 40, 45, 53, 30, 33.164, 28.244, 38.071, 27.000
19:00:20.480, 1255.822, 9.662, 4.176, 1.144, 0.094, 1210, 3163, 177, 40, 45, 53, 35, 33.541, 28.040, 39.098, 30.000
19:00:21.494, 1256.836, 8.858, 4.146, 1.170, 0.084, 1203, 3155, 157, 40, 45, 53, 35, 33.948, 27.543, 40.244, 32.000
19:00:22.463, 1257.805, 9.126, 4.256, 1.184, 0.104, 1295, 3151, 213, 41, 45, 53, 35, 35.659, 31.186, 40.155, 30.000
19:00:23.531, 1258.873, 8.588, 4.006, 1.130, 0.100, 1227, 3161, 195, 41, 44, 50, 35, 33.916, 30.698, 37.150, 29.000
19:00:24.476, 1259.818, 8.858, 4.252, 1.172, 0.092, 1492, 3158, 162, 41, 44, 50, 30, 32.713, 25.000, 40.426, 26.000
19:00:25.495, 1260.837, 9.394, 4.244, 1.152, 0.096, 1532, 3159, 166, 41, 44, 50, 30, 34.179, 28.019, 40.338, 29.000
19:00:26.461, 1261.803, 9.126, 4.212, 1.168, 0.092, 1264, 3161, 178, 40, 44, 48, 30, 31.771, 25.260, 38.281, 28.000
19:00:27.538, 1262.880, 8.320, 4.080, 1.158, 0.106, 1252, 3160, 184, 40, 44, 53, 30, 37.146, 34.279, 40.000, 34.000
19:00:28.459, 1263.801, 9.932, 4.154, 1.148, 0.092, 1484, 3152, 168, 40, 44, 53, 30, 34.487, 29.521, 39.467, 27.000
19:00:29.514, 1264.856, 8.588, 4.238, 1.188, 0.094, 1220, 3156, 170, 40, 44, 53, 30, 32.972, 27.163, 38.795, 29.000
19:00:30.466, 1265.809, 8.320, 4.106, 1.132, 0.096, 1584, 3163, 163, 40, 44, 53, 30, 32.859, 26.166, 39.535, 26.000
19:00:31.536, 1266.878, 8.858, 4.108, 1.152, 0.100, 1260, 3141, 171, 40, 43, 48, 30, 34.813, 31.002, 38.642, 33.000
19:00:32.467, 1267.809, 8.858, 4.118, 1.172, 0.106, 1224, 3157, 193, 40, 43, 48, 30, 34.290, 28.297, 40.217, 31.000
19:00:33.519, 1268.862, 8.858, 4.304, 1.214, 0.100, 1506, 3145, 167, 40, 43, 48, 30, 34.382, 28.605, 40.187, 25.000
19:00:34.459, 1269.801, 9.126, 4.134, 1.138, 0.090, 1521, 3164, 163, 41, 43, 48, 30, 33.333, 26.913, 39.788, 32.000
19:00:35.515, 1270.858, 9.126, 4.116, 1.154, 0.094, 1264, 3163, 174, 41, 44, 50, 30, 31.547, 26.161, 36.893, 32.000
19:00:36.470, 1271.812, 9.394, 4.224, 1.142, 0.082, 1302, 3155, 161, 41, 44, 50, 34, 36.842, 31.969, 41.753, 25.000
19:00:37.514, 1272.857, 9.126, 4.156, 1.146, 0.122, 1269, 3156, 204, 41, 44, 50, 34, 33.093, 27.536, 38.609, 31.000
19:00:38.484, 1273.827, 9.932, 4.156, 1.162, 0.098, 1256, 3165, 173, 41, 44, 50, 34, 37.597, 35.052, 40.155, 31.000
19:00:39.460, 1274.802, 8.320, 4.202, 1.168, 0.088, 1454, 3164, 145, 41, 45, 55, 34, 32.617, 25.127, 40.050, 29.000
19:00:40.526, 1275.869, 9.394, 4.212, 1.134, 0.108, 1273, 3154, 206, 41, 45, 55, 39, 32.980, 27.529, 38.443, 30.000
19:00:41.473, 1276.816, 9.932, 4.242, 1.148, 0.098, 1602, 3118, 166, 41, 45, 55, 39, 34.256, 28.684, 39.842, 25.000
19:00:42.523, 1277.865, 8.588, 4.216, 1.182, 0.092, 1236, 3158, 199, 40, 45, 55, 39, 34.293, 29.496, 39.089, 34.000
19:00:43.466, 1278.808, 9.932, 4.216, 1.174, 0.088, 1265, 3159, 169, 40, 45, 53, 39, 35.441, 31.316, 39.578, 30.000
19:00:44.512, 1279.855, 7.516, 4.108, 1.108, 0.104, 1257, 3165, 183, 40, 45, 53, 30, 32.974, 27.512, 38.462, 33.000
19:00:45.489, 1280.831, 9.932, 4.192, 1.152, 0.122, 1268, 3145, 228, 40, 45, 53, 30, 35.723, 31.538, 39.898, 33.000
19:00:46.455, 1281.798, 10.200, 4.144, 1.166, 0.092, 1533, 3146, 167, 41, 44, 53, 30, 37.821, 35.990, 39.642, 33.000
19:00:47.512, 1282.855, 9.932, 4.178, 1.182, 0.092, 1222, 3166, 179, 41, 45, 53, 30, 32.738, 27.685, 37.767, 26.000
19:00:48.476, 1283.818, 8.858, 4.314, 1.166, 0.096, 1304, 3153, 186, 41, 45, 53, 30, 36.649, 32.637, 40.682, 32.000
19:00:49.466, 1284.808, 9.394, 4.064, 1.160, 0.100, 1193, 3168, 182, 41, 45, 53, 30, 35.367, 31.343, 39.401, 28.000
19:00:50.527, 1285.870, 7.784, 4.106, 1.158, 0.080, 1409, 3155, 143, 41, 45, 53, 30, 32.941, 26.824, 39.059, 30.000
19:00:51.450, 1286.792, 8.858, 4.228, 1.160, 0.092, 1559, 3159, 164, 41, 44, 53, 30, 32.974, 27.027, 38.874, 27.000
19:00:52.500, 1287.842, 8.858, 4.146, 1.168, 0.090, 1229, 3164, 177, 41, 44, 53, 30, 32.452, 26.077, 38.889, 28.000
19:00:53.461, 1288.803, 8.052, 4.306, 1.120, 0.094, 1536, 3148, 161, 41, 44, 53, 30, 33.075, 25.714, 40.360, 23.000
19:00:54.494, 1289.837, 8.858, 4.158, 1.124, 0.096, 1547, 3159, 170, 41, 45, 53, 30, 30.205, 21.103, 39.372, 28.000
19:00:55.453, 1290.796, 9.126, 4.176, 1.170, 0.090, 1487, 3163, 150, 40, 45, 53, 30, 33.854, 26.302, 41.406, 29.000
19:00:56.533, 1291.875, 9.932, 4.646, 1.214, 0.082, 1265, 3118, 150, 40, 45, 53, 30, 35.782, 30.641, 40.898, 25.000
19:00:57.485, 1292.828, 8.858, 4.118, 1.172, 0.096, 1183, 3167, 168, 40, 45, 53, 30, 35.602, 30.366, 40.838, 28.000
19:00:58.470, 1293.813, 7.246, 3.892, 1.088, 0.082, 1279, 3109, 154, 40, 45, 53, 30, 32.617, 27.525, 37.722, 29.000
19:00:59.540, 1294.883, 8.320, 4.150, 1.146, 0.092, 1404, 3153, 167, 41, 45, 49, 30, 33.803, 28.638, 38.967, 31.000
19:01:00.487, 1295.830, 9.126, 4.192, 1.204, 0.088, 1237, 3159, 168, 41, 45, 49, 30, 36.230, 33.867, 38.606, 26.000
19:01:01.457, 1296.800, 8.588, 4.168, 1.162, 0.108, 1251, 3147, 189, 41, 45, 49, 30, 34.552, 28.788, 40.302, 28.000
19:01:02.512, 1297.855, 8.320, 4.090, 1.176, 0.100, 1227, 3155, 186, 40, 44, 49, 30, 31.198, 27.553, 34.834, 33.000
19:01:03.476, 1298.818, 8.320, 4.040, 1.132, 0.098, 1290, 3158, 182, 40, 45, 53, 30, 36.671, 34.115, 39.221, 26.000
19:01:04.465, 1299.807, 9.932, 4.214, 1.192, 0.092, 1495, 3155, 155, 40, 45, 53, 30, 35.787, 33.165, 38.422, 29.000
19:01:05.542, 1300.885, 9.932, 4.236, 1.192, 0.094, 1235, 3156, 175, 40, 45, 53, 30, 34.748, 28.736, 40.732, 31.000
19:01:06.457, 1301.799, 10.468, 4.186, 1.146, 0.082, 1500, 3158, 150, 41, 45, 53, 30, 31.924, 24.796, 39.071, 27.000
19:01:07.529, 1302.871, 10.200, 4.136, 1.158, 0.090, 1694, 3163, 169, 41, 45, 53, 30, 32.319, 25.822, 38.785, 32.000
19:01:08.468, 1303.811, 9.932, 4.180, 1.172, 0.086, 1549, 3158, 148, 41, 45, 53, 30, 32.723, 26.178, 39.267, 21.000
19:01:09.536, 1304.878, 9.662, 4.136, 1.178, 0.114, 1324, 3152, 197, 41, 45, 53, 30, 32.082, 25.362, 38.835, 36.000
19:01:10.482, 1305.825, 9.932, 4.068, 1.136, 0.086, 1209, 3164, 161, 41, 45, 53, 30, 33.594, 28.982, 38.182, 28.000
19:01:11.461, 1306.804, 10.468, 4.232, 1.176, 0.092, 1524, 3155, 168, 41, 45, 51, 30, 34.131, 27.136, 41.162, 31.000
19:01:12.519, 1307.862, 9.126, 4.032, 1.152, 0.084, 1340, 3109, 164, 41, 45, 51, 34, 32.937, 27.381, 38.480, 36.000
19:01:13.488, 1308.830, 9.932, 4.128, 1.138, 0.092, 1188, 3159, 175, 41, 45, 51, 34, 32.898, 27.676, 38.120, 26.000
19:01:14.464, 1309.806, 9.662, 4.294, 1.158, 0.102, 1320, 3141, 202, 41, 45, 51, 34, 37.168, 33.503, 40.806, 31.000
19:01:15.517, 1310.860, 9.126, 4.054, 1.120, 0.082, 1212, 3157, 157, 41, 44, 50, 34, 31.910, 25.472, 38.425, 24.000
19:01:16.470, 1311.812, 9.932, 4.160, 1.166, 0.084, 1468, 3154, 144, 41, 44, 50, 30, 35.535, 30.952, 40.106, 27.000
19:01:17.535, 1312.878, 9.662, 4.048, 1.144, 0.102, 1245, 3167, 174, 41, 44, 50, 30, 33.726, 31.059, 36.407, 30.000
19:01:18.480, 1313.822, 9.394, 4.076, 1.138, 0.094, 1252, 3164, 172, 41, 44, 50, 30, 33.778, 28.533, 39.037, 23.000
19:01:19.465, 1314.808, 10.200, 4.144, 1.188, 0.102, 1266, 3152, 187, 41, 45, 55, 30, 35.155, 29.104, 41.191, 31.000
19:01:20.540, 1315.883, 10.200, 4.206, 1.164, 0.088, 1206, 3159, 177, 41, 45, 55, 34, 31.523, 24.823, 38.208, 30.000
19:01:21.470, 1316.812, 9.932, 4.094, 1.162, 0.090, 1219, 3168, 158, 41, 45, 55, 34, 33.910, 29.255, 38.564, 29.000
19:01:22.519, 1317.861, 10.200, 4.276, 1.202, 0.090, 1278, 3152, 172, 41, 46, 55, 34, 36.256, 32.624, 39.905, 30.000
19:01:23.466, 1318.808, 10.468, 4.218, 1.188, 0.100, 1279, 3163, 170, 39, 45, 55, 34, 35.139, 30.239, 40.000, 37.000
19:01:24.562, 1319.905, 9.126, 4.058, 1.122, 0.108, 1278, 3150, 200, 39, 45, 55, 30, 33.904, 28.311, 39.498, 32.000
19:01:25.455, 1320.797, 9.126, 4.148, 1.160, 0.114, 1511, 3148, 196, 39, 45, 55, 30, 33.333, 27.778, 38.889, 28.000
19:01:26.527, 1321.870, 9.932, 4.098, 1.172, 0.088, 1276, 3163, 162, 39, 45, 55, 30, 32.701, 28.369, 37.055, 32.000
19:01:27.473, 1322.816, 9.126, 3.992, 1.128, 0.098, 1337, 3150, 189, 41, 45, 54, 30, 35.676, 32.713, 38.624, 35.000
19:01:28.544, 1323.887, 9.932, 4.122, 1.178, 0.094, 1230, 3160, 168, 41, 45, 54, 35, 35.185, 30.716, 39.675, 29.000
19:01:29.460, 1324.802, 8.858, 4.046, 1.132, 0.114, 1539, 3157, 194, 41, 45, 54, 35, 32.656, 25.543, 39.730, 30.000
19:01:30.518, 1325.860, 9.126, 3.934, 1.124, 0.094, 1216, 3170, 173, 40, 45, 54, 35, 32.814, 29.356, 36.298, 26.000
19:01:31.457, 1326.799, 9.932, 4.146, 1.178, 0.098, 1215, 3166, 183, 40, 45, 54, 35, 34.595, 28.609, 40.519, 30.000
19:01:32.524, 1327.867, 10.200, 4.144, 1.172, 0.098, 1241, 3163, 163, 40, 45, 54, 34, 32.980, 27.465, 38.534, 25.000
19:01:33.494, 1328.836, 10.468, 4.166, 1.194, 0.096, 1236, 3160, 178, 40, 45, 54, 34, 34.034, 28.947, 39.108, 28.000
19:01:34.469, 1329.812, 10.200, 4.154, 1.172, 0.092, 1301, 3162, 154, 40, 45, 54, 34, 36.101, 31.486, 40.704, 30.000
19:01:35.523, 1330.865, 10.200, 4.250, 1.206, 0.090, 1238, 3153, 164, 41, 45, 50, 34, 33.096, 27.725, 38.480, 27.000
19:01:36.482, 1331.825, 9.662, 4.154, 1.180, 0.092, 1468, 3157, 172, 41, 45, 50, 30, 33.865, 27.926, 39.788, 25.000
19:01:37.462, 1332.804, 10.468, 4.158, 1.174, 0.100, 1250, 3164, 180, 41, 45, 50, 30, 34.543, 28.500, 40.602, 27.000
19:01:38.509, 1333.851, 8.588, 3.862, 1.054, 0.088, 1327, 3146, 162, 40, 44, 50, 30, 32.410, 27.536, 37.260, 29.000
19:01:39.478, 1334.821, 9.662, 4.220, 1.196, 0.088, 1288, 3150, 167, 40, 44, 49, 30, 34.845, 29.716, 40.000, 33.000
19:01:40.470, 1335.813, 9.662, 4.146, 1.170, 0.106, 1274, 3156, 179, 40, 44, 49, 34, 34.831, 30.250, 39.401, 25.000
19:01:41.549, 1336.892, 9.662, 4.092, 1.156, 0.102, 1230, 3158, 183, 40, 44, 49, 34, 34.335, 30.093, 38.568, 29.000
19:01:42.463, 1337.806, 9.662, 4.152, 1.198, 0.102, 1228, 3162, 211, 40, 43, 49, 34, 34.332, 29.155, 39.510, 26.000
19:01:43.517, 1338.860, 9.662, 4.052, 1.170, 0.088, 1176, 3168, 152, 40, 44, 51, 34, 32.938, 27.594, 38.333, 26.000
19:01:44.479, 1339.822, 9.932, 4.250, 1.184, 0.106, 1322, 3155, 189, 40, 44, 51, 30, 35.686, 31.053, 40.260, 31.000
19:01:45.467, 1340.810, 10.200, 4.304, 1.224, 0.094, 1295, 3145, 184, 40, 44, 51, 30, 36.709, 32.746, 40.712, 30.000
19:01:46.522, 1341.865, 9.662, 4.124, 1.168, 0.108, 1317, 3120, 184, 41, 45, 51, 30, 35.545, 30.166, 40.898, 29.000
19:01:47.469, 1342.812, 10.200, 4.204, 1.176, 0.104, 1286, 3155, 196, 41, 45, 55, 30, 35.441, 31.926, 38.947, 32.000
19:01:48.550, 1343.893, 9.932, 4.166, 1.160, 0.094, 1295, 3151, 189, 41, 45, 55, 30, 33.217, 28.770, 37.674, 29.000
19:01:49.455, 1344.797, 9.932, 4.148, 1.192, 0.088, 1477, 3159, 155, 41, 45, 55, 30, 32.192, 25.479, 38.904, 27.000
19:01:50.518, 1345.861, 9.662, 4.138, 1.150, 0.102, 1230, 3156, 196, 41, 45, 55, 30, 35.798, 31.690, 39.906, 28.000
19:01:51.463, 1346.805, 10.468, 4.318, 1.180, 0.096, 1230, 3151, 176, 41, 45, 55, 30, 35.286, 29.144, 41.379, 28.000
19:01:52.515, 1347.858, 10.468, 4.126, 1.186, 0.092, 1281, 3159, 170, 41, 45, 55, 30, 32.304, 26.887, 37.799, 28.000
19:01:53.462, 1348.805, 9.394, 4.074, 1.142, 0.086, 1239, 3158, 156, 41, 45, 55, 30, 34.040, 28.800, 39.211, 33.000
19:01:54.511, 1349.854, 9.932, 4.120, 1.178, 0.090, 1210, 3161, 169, 42, 46, 55, 30, 32.342, 27.187, 37.560, 28.000
19:01:55.473, 1350.816, 9.662, 4.150, 1.154, 0.094, 1276, 3158, 184, 41, 46, 55, 30, 35.891, 31.771, 40.000, 29.000
19:01:56.533, 1351.876, 9.932, 4.154, 1.184, 0.088, 1253, 3152, 185, 41, 46, 55, 30, 33.647, 28.538, 38.732, 33.000
19:01:57.469, 1352.811, 9.662, 4.098, 1.152, 0.106, 1511, 3122, 179, 41, 46, 55, 30, 34.000, 28.989, 39.037, 28.000
19:01:58.538, 1353.881, 9.126, 4.006, 1.168, 0.090, 1252, 3158, 181, 40, 45, 55, 30, 34.309, 30.751, 37.850, 30.000
19:01:59.453, 1354.796, 9.662, 4.058, 1.154, 0.088, 1501, 3164, 157, 40, 44, 49, 30, 32.070, 24.054, 40.108, 27.000
19:02:00.521, 1355.864, 9.932, 4.142, 1.152, 0.096, 1619, 3161, 167, 40, 44, 49, 30, 32.155, 26.887, 37.412, 28.000
19:02:01.466, 1356.809, 9.932, 4.048, 1.154, 0.102, 1321, 3162, 184, 40, 44, 49, 30, 36.842, 34.737, 38.947, 30.000
19:02:02.513, 1357.855, 8.858, 4.078, 1.138, 0.108, 1296, 3160, 198, 40, 44, 49, 30, 33.213, 28.297, 38.129, 40.000
19:02:03.457, 1358.799, 9.932, 4.144, 1.166, 0.096, 1214, 3163, 171, 40, 43, 48, 30, 33.156, 27.851, 38.462, 32.000
19:02:04.527, 1359.870, 9.662, 4.044, 1.150, 0.094, 1210, 3169, 169, 40, 43, 48, 35, 34.112, 29.673, 38.551, 26.000
19:02:05.473, 1360.815, 10.468, 4.186, 1.200, 0.090, 1251, 3158, 167, 40, 43, 48, 35, 35.232, 30.769, 39.683, 32.000
19:02:06.471, 1361.814, 10.468, 4.326, 1.190, 0.102, 1267, 3149, 193, 40, 44, 48, 35, 35.678, 31.156, 40.201, 31.000
19:02:07.533, 1362.875, 10.468, 4.228, 1.178, 0.098, 1226, 3151, 180, 40, 44, 50, 35, 35.972, 33.488, 38.462, 27.000
19:02:08.461, 1363.803, 10.200, 4.244, 1.218, 0.092, 1545, 3157, 169, 40, 44, 50, 35, 33.289, 27.200, 39.410, 29.000
19:02:09.532, 1364.874, 9.932, 4.146, 1.190, 0.090, 1247, 3160, 161, 40, 44, 50, 30, 31.846, 25.604, 38.072, 30.000
19:02:10.464, 1365.807, 10.468, 4.350, 1.184, 0.090, 1299, 3152, 159, 42, 44, 50, 30, 37.304, 31.152, 43.455, 27.000
19:02:11.510, 1366.853, 9.662, 4.176, 1.148, 0.098, 1523, 3152, 179, 42, 45, 51, 30, 31.667, 24.821, 38.480, 28.000
19:02:12.464, 1367.807, 10.200, 4.166, 1.206, 0.100, 1262, 3152, 195, 42, 45, 51, 30, 35.696, 31.937, 39.474, 31.000
19:02:13.518, 1368.860, 10.468, 4.254, 1.208, 0.092, 1214, 3152, 178, 42, 45, 51, 34, 32.820, 26.066, 39.573, 29.000
19:02:14.472, 1369.814, 9.932, 4.110, 1.190, 0.108, 1273, 3163, 186, 40, 45, 51, 34, 35.185, 31.217, 39.153, 27.000
19:02:15.524, 1370.867, 10.200, 4.350, 1.198, 0.096, 1323, 3147, 174, 40, 45, 51, 34, 34.000, 29.412, 38.588, 25.000
19:02:16.467, 1371.809, 9.394, 4.054, 1.160, 0.098, 1219, 3162, 170, 40, 45, 51, 34, 34.543, 30.189, 38.874, 26.000
19:02:17.515, 1372.857, 9.662, 4.182, 1.192, 0.094, 1283, 3152, 197, 40, 45, 51, 30, 37.381, 35.238, 39.524, 26.000
19:02:18.498, 1373.841, 5.368, 3.062, 0.814, 0.080, 1253, 2967, 164, 40, 44, 51, 30, 34.180, 30.711, 37.659, 30.000
19:02:19.463, 1374.805, 8.858, 4.068, 1.160, 0.096, 1211, 3165, 180, 40, 44, 55, 30, 33.506, 28.238, 38.802, 29.000
19:02:20.514, 1375.856, 9.662, 4.146, 1.192, 0.084, 1244, 3161, 154, 40, 44, 55, 34, 31.673, 25.537, 37.736, 24.000
19:02:21.501, 1376.843, 9.932, 4.048, 1.162, 0.086, 1235, 3166, 168, 40, 44, 55, 34, 33.801, 29.517, 38.107, 30.000
19:02:22.472, 1377.814, 10.200, 4.120, 1.180, 0.094, 1386, 3156, 177, 40, 45, 55, 34, 34.018, 28.645, 39.433, 28.000
